id,age,income,gender,marital,numkids,numcards,howpaid,mortgage,storecar,loans,risk,income1k
103698.000000,50,23480,2,1,4,5,2,1,4,2,2,23.48
102845.000000,25,23477,1,3,1,1,2,1,2,1,2,23.477
102126.000000,20,23477,1,3,1,2,2,2,2,1,2,23.477
102678.000000,24,23475,2,3,0,3,1,1,2,1,2,23.475
103703.000000,50,23471,1,1,2,6,2,2,3,3,2,23.471
101952.000000,25,23465,1,2,1,2,1,2,2,1,2,23.465
101531.000000,22,23464,1,2,1,0,1,2,1,2,1,23.464
101380.000000,21,23463,1,2,2,2,1,2,1,1,2,23.463
102264.000000,21,23452,2,3,1,1,2,1,2,1,2,23.452
101244.000000,33,23450,1,2,2,1,1,2,1,2,3,23.45
103225.000000,44,23444,2,1,4,5,2,2,4,3,2,23.444
102868.000000,25,23438,1,3,1,3,2,1,3,1,2,23.438
102076.000000,20,23429,2,3,0,2,1,2,1,1,1,23.429
102498.000000,23,23428,2,3,0,1,1,1,2,1,2,23.428
103817.000000,42,23414,2,2,3,3,1,2,4,2,1,23.414
103136.000000,43,23413,2,1,3,6,2,1,4,3,3,23.413
101826.000000,31,23399,1,2,1,0,1,2,1,2,2,23.399
101950.000000,25,23397,2,2,1,1,1,2,3,1,2,23.397
102525.000000,34,23395,2,3,1,2,1,1,3,1,2,23.395
101251.000000,32,23388,2,2,1,1,2,2,2,1,2,23.388
100898.000000,18,23387,1,2,1,0,2,2,3,2,2,23.387
101553.000000,22,23386,2,2,1,1,2,2,1,2,1,23.386
103562.000000,48,23385,2,1,2,6,2,1,3,2,3,23.385
101518.000000,30,23381,2,2,2,1,2,2,2,2,2,23.381
102534.000000,23,23378,1,3,0,1,2,2,1,1,2,23.378
101110.000000,19,23374,1,2,2,1,1,2,2,1,2,23.374
104060.000000,49,23371,2,2,2,3,1,2,5,1,3,23.371
103210.000000,44,23371,2,1,3,5,2,1,4,2,1,23.371
103476.000000,47,23365,2,1,3,6,2,1,4,3,1,23.365
102680.000000,24,23365,2,3,1,2,1,2,1,1,2,23.365
103756.000000,40,23361,2,2,2,3,1,2,5,1,2,23.361
102223.000000,21,23350,1,3,0,1,1,1,1,1,2,23.35
103702.000000,31,23345,1,1,4,5,2,1,5,3,3,23.345
101075.000000,19,23343,2,2,2,1,1,2,2,2,2,23.343
101839.000000,24,23339,2,2,1,2,2,2,2,1,1,23.339
102842.000000,25,23333,1,3,0,2,2,1,1,1,2,23.333
103636.000000,49,23332,2,1,2,5,2,1,4,3,2,23.332
102712.000000,24,23331,2,3,1,2,2,2,3,1,2,23.331
103288.000000,45,23329,1,1,2,5,2,2,3,3,1,23.329
101966.000000,25,23329,2,2,2,2,2,2,3,1,2,23.329
102238.000000,21,23326,2,3,0,3,1,1,3,1,2,23.326
103624.000000,49,23323,2,1,2,5,2,1,5,3,1,23.323
102272.000000,32,23318,1,3,0,2,1,1,1,1,2,23.318
101379.000000,21,23315,1,2,2,1,2,2,2,2,2,23.315
101536.000000,22,23314,2,2,1,2,2,2,2,2,2,23.314
102533.000000,23,23311,2,3,0,1,1,2,2,1,2,23.311
101371.000000,21,23305,2,2,2,1,2,2,2,2,2,23.305
101499.000000,22,23302,2,2,1,1,1,2,1,2,2,23.302
101663.000000,23,23299,2,2,1,2,1,2,3,1,2,23.299
102083.000000,20,23285,1,3,1,2,1,2,1,1,2,23.285
102266.000000,21,23279,1,3,1,2,1,1,3,1,2,23.279
102063.000000,20,23272,1,3,1,2,1,1,3,1,2,23.272
103473.000000,47,23263,1,1,2,6,2,2,4,3,3,23.263
102699.000000,24,23259,1,3,1,3,1,1,1,1,2,23.259
104059.000000,49,23251,2,2,2,3,1,2,4,1,1,23.251
102090.000000,20,23249,1,3,1,3,2,2,1,1,2,23.249
101066.000000,19,23246,1,2,2,2,1,2,2,1,2,23.246
103697.000000,38,23244,2,1,4,5,2,2,4,3,2,23.244
101807.000000,35,23242,2,2,2,0,1,2,3,1,2,23.242
104099.000000,50,23240,1,2,3,3,1,2,4,2,1,23.24
101640.000000,23,23238,2,2,1,2,1,2,1,2,2,23.238
101363.000000,21,23234,2,2,1,1,2,2,2,1,2,23.234
101237.000000,36,23232,2,2,2,2,1,2,1,2,2,23.232
103630.000000,49,23230,1,1,2,5,2,2,3,2,1,23.23
103962.000000,26,23229,2,2,3,3,1,2,4,2,1,23.229
101235.000000,20,23227,2,2,2,1,2,2,1,1,2,23.227
103300.000000,45,23225,1,1,3,5,2,2,3,3,3,23.225
102092.000000,20,23216,1,3,0,1,1,1,3,1,2,23.216
102513.000000,34,23209,2,3,0,2,2,2,1,1,2,23.209
101842.000000,37,23201,1,2,2,2,2,2,1,1,2,23.201
102835.000000,26,23194,1,3,1,2,2,1,1,1,2,23.194
101551.000000,22,23194,2,2,2,2,2,2,3,1,2,23.194
101666.000000,35,23185,1,2,2,0,2,2,3,2,2,23.185
101078.000000,19,23185,2,2,2,2,1,2,1,1,2,23.185
101693.000000,23,23182,2,2,1,0,1,2,1,2,2,23.182
103463.000000,47,23177,2,1,3,5,2,1,3,3,1,23.177
101665.000000,23,23175,1,2,2,0,2,2,2,1,2,23.175
100945.000000,34,23164,1,2,2,0,2,2,2,2,2,23.164
101046.000000,19,23163,1,2,1,1,2,2,3,1,1,23.163
101963.000000,25,23159,1,2,1,2,1,2,2,1,2,23.159
101671.000000,35,23158,2,2,1,1,1,2,1,2,2,23.158
102420.000000,22,23154,1,3,1,1,1,1,3,1,3,23.154
102890.000000,40,23152,1,1,4,6,2,1,3,2,2,23.152
101401.000000,21,23149,2,2,2,1,1,2,2,2,2,23.149
101797.000000,36,23146,1,2,1,0,1,2,3,2,2,23.146
101845.000000,24,23133,2,2,1,1,1,2,2,1,2,23.133
101808.000000,22,23132,2,2,2,0,2,2,1,1,2,23.132
102578.000000,23,23125,1,3,1,2,2,2,2,1,1,23.125
101207.000000,20,23120,2,2,2,1,1,2,1,1,2,23.12
102850.000000,25,23119,2,3,0,3,2,2,2,1,1,23.119
102537.000000,23,23107,1,3,0,2,1,1,3,1,2,23.107
101113.000000,19,23104,1,2,2,1,1,2,1,1,2,23.104
102099.000000,20,23094,2,3,1,3,1,2,1,1,2,23.094
101051.000000,28,23090,2,2,2,2,2,2,1,1,1,23.09
101681.000000,23,23087,2,2,2,0,2,2,2,2,2,23.087
103924.000000,45,23084,1,2,2,3,2,2,4,2,1,23.084
103693.000000,50,23083,2,1,2,5,2,2,5,3,2,23.083
102245.000000,21,23079,2,3,0,2,1,2,3,1,2,23.079
103384.000000,36,23073,1,1,4,6,2,1,5,2,2,23.073
102725.000000,24,23069,1,3,0,2,2,1,1,1,2,23.069
102832.000000,25,23067,2,3,1,1,1,2,1,1,2,23.067
102115.000000,20,23064,1,3,1,3,1,1,2,1,2,23.064
102244.000000,21,23061,2,3,0,1,1,1,3,1,2,23.061
101930.000000,25,23060,2,2,2,2,2,2,3,2,2,23.06
101364.000000,21,23056,1,2,1,1,2,2,2,2,2,23.056
101204.000000,20,23054,1,2,1,1,2,2,2,1,2,23.054
103051.000000,42,23045,2,1,4,6,2,2,3,3,3,23.045
102549.000000,23,23042,2,3,0,3,1,2,2,1,2,23.042
101532.000000,30,23039,2,2,1,0,2,2,1,1,2,23.039
102082.000000,20,23038,1,3,1,1,2,1,1,1,2,23.038
101392.000000,21,23031,2,2,1,2,1,2,2,2,2,23.031
102109.000000,20,23025,2,3,0,1,2,1,1,1,3,23.025
101083.000000,19,23023,1,2,2,1,2,2,2,2,2,23.023
101402.000000,21,23021,2,2,2,1,2,2,3,1,2,23.021
101111.000000,19,23018,2,2,2,2,1,2,3,1,2,23.018
101552.000000,22,23009,2,2,1,0,1,2,3,2,2,23.009
102812.000000,25,23007,1,3,1,1,1,2,3,1,3,23.007
102421.000000,22,23006,1,3,1,1,2,2,1,1,2,23.006
103475.000000,29,23005,2,1,3,6,2,2,4,3,3,23.005
102476.000000,23,22989,1,3,0,2,1,2,1,1,2,22.989
101441.000000,22,22972,1,2,1,0,2,2,2,2,2,22.972
103615.000000,37,22970,2,1,2,6,2,2,5,2,1,22.97
101039.000000,19,22964,2,2,2,1,1,2,1,1,2,22.964
102136.000000,21,22945,2,3,0,2,1,1,2,1,1,22.945
101590.000000,36,22942,2,2,1,2,1,2,1,2,2,22.942
100963.000000,19,22940,2,2,1,2,1,2,2,1,2,22.94
100998.000000,19,22940,2,2,2,1,1,2,2,1,2,22.94
102206.000000,28,22938,1,3,0,1,2,2,1,1,2,22.938
103746.000000,40,22930,1,2,3,4,2,2,5,1,1,22.93
101883.000000,25,22918,2,2,2,1,1,2,3,1,2,22.918
102180.000000,21,22918,2,3,0,3,2,1,3,1,2,22.918
102198.000000,21,22901,2,3,0,3,1,2,1,1,2,22.901
101426.000000,30,22889,2,2,2,1,1,2,3,1,2,22.889
101467.000000,22,22889,2,2,1,1,1,2,2,2,2,22.889
101187.000000,20,22888,1,2,1,2,1,2,3,1,2,22.888
101037.000000,26,22884,1,2,2,0,1,2,3,2,1,22.884
102303.000000,22,22882,2,3,0,2,1,1,2,1,2,22.882
101923.000000,25,22864,2,2,2,2,1,2,2,2,2,22.864
101777.000000,27,22857,2,2,1,0,1,2,2,1,2,22.857
101585.000000,23,22845,1,2,1,2,2,2,2,1,2,22.845
103359.000000,35,22844,1,1,3,5,2,1,3,2,3,22.844
102313.000000,22,22833,1,3,0,2,1,2,2,1,2,22.833
100955.000000,19,22833,1,2,1,2,2,2,1,2,2,22.833
102301.000000,35,22831,1,3,0,1,1,2,3,1,2,22.831
101771.000000,24,22830,1,2,1,1,2,2,1,2,2,22.83
102208.000000,21,22821,1,3,0,2,2,2,2,1,2,22.821
101488.000000,37,22818,2,2,1,2,2,2,1,2,2,22.818
102181.000000,21,22818,2,3,1,1,1,1,1,1,2,22.818
100817.000000,18,22817,2,2,1,2,1,2,2,1,1,22.817
101484.000000,22,22810,1,2,2,2,2,2,3,2,2,22.81
101476.000000,22,22798,2,2,1,1,2,2,2,1,3,22.798
100886.000000,18,22795,2,2,1,2,1,2,3,1,2,22.795
102955.000000,41,22793,1,1,2,5,2,2,5,3,1,22.793
102057.000000,20,22787,1,3,1,2,2,1,3,1,2,22.787
102606.000000,24,22775,1,3,1,2,1,2,3,1,2,22.775
103531.000000,48,22760,2,1,2,5,2,2,4,3,1,22.76
102664.000000,37,22758,2,3,0,3,1,1,2,1,1,22.758
103457.000000,30,22756,2,1,4,5,2,1,5,3,2,22.756
103983.000000,47,22756,2,2,3,4,1,2,4,1,1,22.756
101035.000000,26,22750,1,2,1,2,2,2,2,1,2,22.75
102797.000000,25,22750,2,3,1,3,1,1,1,1,2,22.75
101149.000000,32,22743,2,2,1,0,2,2,2,1,2,22.743
102330.000000,22,22743,1,3,0,3,2,2,1,1,2,22.743
103616.000000,49,22742,1,1,2,6,2,2,5,3,1,22.742
102639.000000,36,22742,2,3,0,1,1,1,3,1,2,22.742
102358.000000,22,22725,1,3,1,3,2,2,1,1,2,22.725
101341.000000,21,22725,1,2,2,1,2,2,1,1,2,22.725
101857.000000,25,22710,1,2,1,1,2,2,2,1,2,22.71
101286.000000,21,22705,2,2,2,1,2,2,1,2,2,22.705
101910.000000,25,22692,1,2,1,1,2,2,1,1,2,22.692
100870.000000,18,22668,2,2,2,0,1,2,3,2,2,22.668
102299.000000,22,22666,1,3,0,1,1,2,1,1,2,22.666
101197.000000,20,22665,1,2,2,2,2,2,1,2,2,22.665
101603.000000,23,22663,2,2,2,1,1,2,3,2,2,22.663
103035.000000,42,22651,2,1,2,6,2,2,4,3,3,22.651
102946.000000,41,22638,1,1,2,6,2,1,4,2,2,22.638
103878.000000,44,22631,2,2,2,3,2,2,5,2,1,22.631
102021.000000,20,22618,2,3,1,1,1,1,3,1,2,22.618
102032.000000,20,22614,1,3,0,2,2,1,1,1,2,22.614
102134.000000,21,22607,1,3,0,1,1,1,1,1,2,22.607
103364.000000,46,22584,2,1,4,6,2,1,5,2,2,22.584
102334.000000,22,22583,2,3,0,1,1,1,2,1,2,22.583
102661.000000,24,22580,2,3,0,2,1,1,1,1,2,22.58
101163.000000,20,22580,1,2,2,1,1,2,3,1,2,22.58
102140.000000,21,22579,2,3,0,3,1,1,2,1,2,22.579
101188.000000,20,22569,2,2,2,0,2,2,1,2,2,22.569
101902.000000,25,22559,2,2,1,0,1,2,3,2,2,22.559
103366.000000,36,22558,2,1,2,6,2,1,3,3,2,22.558
100981.000000,19,22543,1,2,1,1,2,2,1,1,1,22.543
101583.000000,23,22538,1,2,1,2,1,2,3,2,2,22.538
100823.000000,18,22536,1,2,2,0,1,2,1,1,2,22.536
102479.000000,23,22534,2,3,1,1,2,2,1,1,2,22.534
102304.000000,22,22532,2,3,1,2,1,2,2,1,2,22.532
101282.000000,21,22531,1,2,1,0,1,2,3,2,2,22.531
102456.000000,23,22528,1,3,0,3,2,1,2,1,2,22.528
103442.000000,30,22525,1,1,3,6,2,1,3,3,1,22.525
101129.000000,20,22514,1,2,2,1,1,2,1,1,2,22.514
102028.000000,28,22511,2,3,1,2,2,1,3,1,2,22.511
101417.000000,31,22506,1,2,1,1,2,2,3,1,2,22.506
102445.000000,23,22503,2,3,0,3,1,2,2,1,2,22.503
101460.000000,32,22496,2,2,1,1,1,2,1,2,2,22.496
103446.000000,47,22493,2,1,4,5,2,1,3,3,1,22.493
102771.000000,31,22489,1,3,1,1,1,1,1,1,1,22.489
101766.000000,24,22483,1,2,1,2,2,2,2,1,2,22.483
101285.000000,21,22470,2,2,2,0,1,2,3,2,2,22.47
100967.000000,19,22466,2,2,1,0,2,2,2,2,3,22.466
101892.000000,25,22465,2,2,1,0,2,2,1,1,2,22.465
101895.000000,31,22462,2,2,2,2,1,2,1,1,2,22.462
103951.000000,46,22450,2,2,3,4,2,2,4,1,1,22.45
103750.000000,40,22446,2,2,2,4,2,2,5,2,1,22.446
101888.000000,28,22445,2,2,2,0,1,2,3,1,2,22.445
102156.000000,21,22445,2,3,1,1,1,2,1,1,2,22.445
103440.000000,47,22444,2,1,3,6,2,2,4,2,1,22.444
102350.000000,22,22441,1,3,1,2,2,1,3,1,2,22.441
101890.000000,38,22439,1,2,2,1,2,2,2,2,2,22.439
101145.000000,20,22432,1,2,2,0,2,2,3,2,2,22.432
101611.000000,27,22428,1,2,2,0,1,2,2,1,1,22.428
101455.000000,22,22426,2,2,2,2,2,2,2,1,1,22.426
104051.000000,49,22423,2,2,3,4,1,2,5,1,3,22.423
102496.000000,23,22423,2,3,1,3,2,2,3,1,2,22.423
101746.000000,24,22416,2,2,1,1,1,2,3,1,2,22.416
102754.000000,25,22407,1,3,0,3,2,2,3,1,2,22.407
102446.000000,23,22402,1,3,1,1,1,1,2,1,2,22.402
101632.000000,23,22394,2,2,2,0,1,2,2,1,2,22.394
102014.000000,35,22374,2,3,1,2,2,2,3,1,1,22.374
100857.000000,36,22366,1,2,1,1,2,2,1,1,2,22.366
102201.000000,21,22365,2,3,1,1,1,2,3,1,2,22.365
102457.000000,26,22364,2,3,1,1,1,2,1,1,2,22.364
101311.000000,21,22362,2,2,2,2,2,2,2,2,2,22.362
102881.000000,40,22357,1,1,2,6,2,2,5,2,1,22.357
103880.000000,44,22353,1,2,3,4,1,2,4,1,2,22.353
102665.000000,24,22351,2,3,1,1,2,2,2,1,2,22.351
103439.000000,47,22349,1,1,3,5,2,2,5,3,1,22.349
103840.000000,31,22349,1,2,3,3,1,2,4,1,1,22.349
101128.000000,20,22335,2,2,1,2,2,2,1,1,2,22.335
101030.000000,19,22335,2,2,2,2,1,2,2,2,2,22.335
102624.000000,24,22323,2,3,0,3,2,1,1,1,1,22.323
100957.000000,19,22318,1,2,2,1,1,2,1,1,2,22.318
101135.000000,20,22312,2,2,1,1,2,2,3,2,2,22.312
102964.000000,41,22308,1,1,4,6,2,2,4,2,1,22.308
102442.000000,23,22286,1,3,0,1,1,1,3,1,2,22.286
101033.000000,19,22280,2,2,1,0,2,2,2,1,2,22.28
101996.000000,20,22277,1,3,1,2,1,2,3,1,2,22.277
102189.000000,21,22269,2,3,1,1,2,2,1,1,2,22.269
103621.000000,49,22262,2,1,4,6,2,2,3,2,2,22.262
101742.000000,24,22262,1,2,2,0,1,2,3,1,2,22.262
101737.000000,24,22255,2,2,1,0,2,2,2,2,2,22.255
102285.000000,22,22253,1,3,0,1,2,1,3,1,2,22.253
101871.000000,25,22242,1,2,1,0,1,2,2,1,2,22.242
101876.000000,25,22234,1,2,1,0,2,2,1,1,2,22.234
101438.000000,22,22232,1,2,2,2,2,2,2,2,2,22.232
101486.000000,33,22231,1,2,1,0,1,2,3,1,2,22.231
100871.000000,18,22231,2,2,2,0,2,2,1,2,2,22.231
102292.000000,22,22228,1,3,0,1,1,1,1,1,2,22.228
101491.000000,22,22225,2,2,2,1,1,2,1,1,2,22.225
101165.000000,20,22222,2,2,2,2,2,2,3,1,1,22.222
101186.000000,20,22220,1,2,1,2,1,2,2,2,2,22.22
101147.000000,36,22218,1,2,1,0,1,2,2,2,2,22.218
102044.000000,20,22214,2,3,0,1,1,1,3,1,2,22.214
101596.000000,23,22193,1,2,2,2,2,2,3,2,2,22.193
101864.000000,25,22192,2,2,2,1,1,2,1,1,2,22.192
101137.000000,20,22171,1,2,2,0,1,2,3,2,2,22.171
101328.000000,21,22167,1,2,1,2,1,2,1,1,2,22.167
101862.000000,25,22166,1,2,1,1,1,2,2,1,2,22.166
101858.000000,25,22154,2,2,1,1,2,2,2,2,1,22.154
101750.000000,24,22152,1,2,2,2,2,2,1,2,2,22.152
101148.000000,20,22152,2,2,1,0,1,2,3,1,2,22.152
102324.000000,22,22145,2,3,1,2,1,2,1,1,2,22.145
103744.000000,40,22140,1,2,2,4,1,2,4,1,1,22.14
102138.000000,21,22136,1,3,0,2,2,2,3,1,2,22.136
101734.000000,36,22122,2,2,2,2,1,2,2,1,2,22.122
102204.000000,21,22112,2,3,1,2,2,1,3,1,2,22.112
101319.000000,21,22104,1,2,1,0,1,2,3,2,2,22.104
102441.000000,23,22103,2,3,1,2,2,2,2,1,2,22.103
101465.000000,22,22100,1,2,1,0,2,2,1,2,1,22.1
102151.000000,21,22099,1,3,1,3,1,2,2,1,2,22.099
101432.000000,28,22098,2,2,1,1,2,2,2,1,2,22.098
102762.000000,25,22094,2,3,0,3,2,2,1,1,2,22.094
103195.000000,44,22091,1,1,3,6,2,2,4,3,3,22.091
103119.000000,43,22087,2,1,3,6,2,2,4,3,1,22.087
101773.000000,24,22084,2,2,2,1,1,2,2,2,2,22.084
101339.000000,21,22084,1,2,2,0,2,2,2,1,2,22.084
100983.000000,19,22082,2,2,1,1,2,2,3,2,2,22.082
100988.000000,19,22077,1,2,2,2,2,2,1,2,2,22.077
101631.000000,28,22070,1,2,1,2,2,2,2,1,2,22.07
102493.000000,23,22068,1,3,0,2,1,1,3,1,2,22.068
102182.000000,21,22066,1,3,1,1,2,1,2,1,2,22.066
101879.000000,25,22065,1,2,1,1,2,2,1,2,2,22.065
102196.000000,21,22063,1,3,0,1,1,2,1,1,1,22.063
103682.000000,50,22059,2,1,3,6,2,2,5,2,2,22.059
103980.000000,47,22058,1,2,3,4,1,2,5,2,1,22.058
100972.000000,19,22049,1,2,2,2,2,2,2,1,2,22.049
102043.000000,20,22041,1,3,1,3,2,2,1,1,2,22.041
102649.000000,24,22033,1,3,0,3,2,1,2,1,2,22.033
101608.000000,28,22032,2,2,1,1,1,2,2,2,2,22.032
103608.000000,49,22026,1,1,2,5,2,2,4,3,2,22.026
102295.000000,22,22013,1,3,1,1,1,1,3,1,2,22.013
103356.000000,46,22012,1,1,2,6,2,1,3,3,3,22.012
101169.000000,27,22009,2,2,2,1,2,2,2,2,2,22.009
102029.000000,20,22009,1,3,1,3,1,1,3,1,2,22.009
102153.000000,21,22008,1,3,0,1,2,1,3,1,2,22.008
101448.000000,22,22007,1,2,1,0,1,2,2,2,2,22.007
102746.000000,25,22005,1,3,1,3,1,1,1,1,1,22.005
101283.000000,21,22002,2,2,1,1,2,2,1,2,1,22.002
102200.000000,21,21982,2,3,0,3,2,1,3,1,2,21.982
102876.000000,40,21975,1,1,4,6,2,2,4,2,1,21.975
102176.000000,28,21969,1,3,1,2,1,2,1,1,2,21.969
100985.000000,19,21961,2,2,2,1,2,2,1,1,2,21.961
100853.000000,18,21953,2,2,1,0,1,2,2,1,2,21.953
101782.000000,24,21950,1,2,1,2,2,2,3,2,2,21.95
102608.000000,24,21941,2,3,0,1,1,2,1,1,2,21.941
101759.000000,24,21937,1,2,2,2,2,2,3,1,2,21.937
101041.000000,19,21937,1,2,2,1,1,2,3,2,2,21.937
101153.000000,20,21936,2,2,2,2,1,2,2,1,2,21.936
101607.000000,23,21935,1,2,1,0,2,2,1,2,2,21.935
102008.000000,20,21928,2,3,1,2,2,1,2,1,2,21.928
102308.000000,22,21908,2,3,1,3,2,1,3,1,2,21.908
101291.000000,38,21890,2,2,2,2,2,2,1,1,2,21.89
102205.000000,21,21875,1,3,1,3,2,2,2,1,2,21.875
101763.000000,24,21872,2,2,1,2,1,2,2,1,2,21.872
103451.000000,47,21870,2,1,3,5,2,1,5,2,1,21.87
101018.000000,19,21864,2,2,1,1,2,2,2,1,2,21.864
102342.000000,37,21862,1,3,1,1,2,1,2,1,2,21.862
101600.000000,27,21854,2,2,2,0,1,2,1,1,2,21.854
100818.000000,18,21852,1,2,2,1,2,2,1,2,2,21.852
102323.000000,38,21843,2,3,1,1,1,2,2,1,2,21.843
102319.000000,32,21841,1,3,1,2,1,1,1,1,2,21.841
103749.000000,40,21835,1,2,3,3,2,2,5,2,1,21.835
102462.000000,23,21832,2,3,0,3,1,1,3,1,2,21.832
102033.000000,20,21826,2,3,1,2,1,1,3,1,2,21.826
101493.000000,22,21823,2,2,2,1,2,2,2,1,2,21.823
100827.000000,30,21810,1,2,1,1,1,2,1,2,2,21.81
102960.000000,41,21772,1,1,3,5,2,1,5,3,1,21.772
101461.000000,32,21772,2,2,1,2,2,2,3,1,2,21.772
101581.000000,28,21757,1,2,1,2,1,2,1,2,2,21.757
103202.000000,37,21742,1,1,2,5,2,1,4,2,2,21.742
102491.000000,23,21742,1,3,1,3,1,1,3,1,2,21.742
103281.000000,45,21732,1,1,2,6,2,2,3,3,2,21.732
101626.000000,23,21732,1,2,1,0,1,2,1,2,2,21.732
102040.000000,20,21720,2,3,1,2,1,1,1,1,2,21.72
103982.000000,47,21716,2,2,2,4,2,2,5,1,1,21.716
101728.000000,33,21713,1,2,2,2,1,2,2,2,2,21.713
102790.000000,25,21708,2,3,0,1,2,1,3,1,2,21.708
103283.000000,45,21707,1,1,3,5,2,2,3,3,2,21.707
101192.000000,20,21702,1,2,2,1,2,2,3,1,2,21.702
102291.000000,22,21701,1,3,0,1,1,2,3,1,2,21.701
101784.000000,27,21696,1,2,2,2,2,2,1,2,2,21.696
101634.000000,34,21692,2,2,1,0,1,2,1,2,2,21.692
101026.000000,19,21652,1,2,2,1,1,2,2,1,3,21.652
102883.000000,40,21650,2,1,4,5,2,2,5,3,2,21.65
102628.000000,24,21650,1,3,1,3,2,2,2,1,2,21.65
102059.000000,20,21646,2,3,1,3,2,1,2,1,2,21.646
102666.000000,24,21627,2,3,1,3,1,1,3,1,2,21.627
102213.000000,38,21620,1,3,1,3,2,2,1,1,2,21.62
102494.000000,23,21620,2,3,1,1,1,2,3,1,2,21.62
101146.000000,27,21616,2,2,2,2,1,2,3,2,2,21.616
101614.000000,23,21616,1,2,2,0,1,2,3,1,2,21.616
102795.000000,26,21610,2,3,1,1,1,2,1,1,1,21.61
100977.000000,19,21604,2,2,2,1,1,2,1,2,1,21.604
103124.000000,43,21599,2,1,4,6,2,2,3,2,2,21.599
102166.000000,21,21596,2,3,0,1,1,1,2,1,2,21.596
101142.000000,31,21592,1,2,1,1,1,2,1,2,2,21.592
100954.000000,19,21592,2,2,1,2,1,2,3,1,2,21.592
101011.000000,34,21582,1,2,1,2,1,2,1,2,2,21.582
102636.000000,38,21574,2,3,1,2,1,2,1,1,2,21.574
100816.000000,18,21561,2,2,1,1,2,2,2,2,2,21.561
101621.000000,23,21554,2,2,2,2,2,2,1,1,2,21.554
102150.000000,21,21550,1,3,1,1,2,2,3,1,2,21.55
101139.000000,20,21548,2,2,2,1,2,2,1,1,2,21.548
102963.000000,41,21544,2,1,4,5,2,1,3,3,2,21.544
102443.000000,35,21544,2,3,0,2,1,1,2,1,2,21.544
100881.000000,18,21533,2,2,2,0,1,2,3,1,2,21.533
103121.000000,43,21527,1,1,4,5,2,2,5,3,3,21.527
100877.000000,18,21525,1,2,2,0,2,2,2,1,2,21.525
102952.000000,41,21522,1,1,4,5,2,2,3,3,2,21.522
101458.000000,22,21515,2,2,2,0,1,2,3,2,1,21.515
101185.000000,20,21507,2,2,1,0,2,2,3,2,2,21.507
100813.000000,18,21502,2,2,1,0,1,2,2,2,2,21.502
102326.000000,22,21501,1,3,1,3,1,1,3,1,2,21.501
104087.000000,50,21498,1,2,2,4,1,2,5,1,1,21.498
102603.000000,24,21498,1,3,1,1,1,1,3,1,2,21.498
102480.000000,28,21488,2,3,1,2,2,2,1,1,2,21.488
101593.000000,23,21481,1,2,2,0,1,2,2,2,2,21.481
101999.000000,38,21479,1,3,0,1,2,1,1,1,2,21.479
100876.000000,18,21468,2,2,1,2,2,2,2,2,2,21.468
102605.000000,24,21455,2,3,1,1,2,2,2,1,2,21.455
103122.000000,43,21453,1,1,4,5,2,1,3,2,2,21.453
102023.000000,27,21449,1,3,0,1,1,1,1,1,2,21.449
101613.000000,23,21446,1,2,2,0,1,2,1,2,2,21.446
103748.000000,40,21441,2,2,3,4,1,2,5,2,1,21.441
102750.000000,32,21438,1,3,1,1,2,2,2,1,2,21.438
102001.000000,20,21428,2,3,0,2,2,1,2,1,2,21.428
101454.000000,22,21425,1,2,2,1,2,2,3,1,2,21.425
102294.000000,22,21421,1,3,0,2,1,1,2,1,1,21.421
102202.000000,21,21421,2,3,1,1,1,1,3,1,2,21.421
101333.000000,21,21417,1,2,2,2,1,2,3,1,2,21.417
103612.000000,33,21413,2,1,3,6,2,2,4,3,1,21.413
101637.000000,29,21411,2,2,2,0,2,2,3,1,2,21.411
101584.000000,23,21409,2,2,1,2,2,2,1,2,2,21.409
102769.000000,25,21403,2,3,0,3,1,2,1,1,1,21.403
101010.000000,19,21392,2,2,1,0,2,2,2,2,2,21.392
101198.000000,27,21391,2,2,2,2,2,2,3,1,2,21.391
102777.000000,25,21387,2,3,1,3,1,2,1,1,2,21.387
102431.000000,23,21383,2,3,0,2,1,1,2,1,2,21.383
101754.000000,24,21382,2,2,2,1,1,2,1,1,2,21.382
102004.000000,20,21378,2,3,1,2,2,1,3,1,2,21.378
102027.000000,27,21368,1,3,1,1,1,1,3,1,2,21.368
101788.000000,24,21355,1,2,1,2,1,2,3,1,2,21.355
101317.000000,21,21334,1,2,1,2,2,2,3,2,2,21.334
101138.000000,20,21327,1,2,2,0,2,2,2,2,2,21.327
102741.000000,25,21325,2,3,0,1,1,1,2,1,2,21.325
102766.000000,25,21324,1,3,1,2,2,1,2,1,2,21.324
102341.000000,22,21324,1,3,0,1,2,1,2,1,2,21.324
102477.000000,23,21322,1,3,0,3,2,2,1,1,2,21.322
100820.000000,18,21321,2,2,1,0,1,2,2,2,2,21.321
103916.000000,45,21320,1,2,2,3,1,2,5,1,1,21.32
101136.000000,20,21317,2,2,1,2,1,2,3,1,2,21.317
102663.000000,24,21306,1,3,0,3,1,2,2,1,2,21.306
101166.000000,20,21306,2,2,1,1,1,2,3,1,3,21.306
101316.000000,21,21295,2,2,1,2,2,2,2,1,2,21.295
103984.000000,47,21290,1,2,3,4,1,2,5,2,1,21.29
101748.000000,24,21290,2,2,1,2,2,2,3,2,2,21.29
